kabul,Extracted Email Address,URL,WAS_COMPLETE,IS_USEFUL,,,,
losangeles, ch.sandiego@maec.es, http://www.exteriores.gob.es/Consulados/losangeles/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
losangeles, ch.phoenix@maec.es, http://www.exteriores.gob.es/Consulados/losangeles/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
losangeles, megan@finejeweler.com, http://www.exteriores.gob.es/Consulados/losangeles/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
losangeles, ch.saltlakecity@maec.es, http://www.exteriores.gob.es/Consulados/losangeles/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
losangeles, ch.denver@maec.es, http://www.exteriores.gob.es/Consulados/losangeles/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
losangeles, losangeles@comercio.mineco.es, http://www.exteriores.gob.es/Consulados/losangeles/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
losangeles, losangeles.usa@mec.es, http://www.exteriores.gob.es/Consulados/losangeles/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
miami, losangeles@tourspain.es, http://www.exteriores.gob.es/Consulados/losangeles/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
miami, cog.miami@maec.es, http://www.exteriores.gob.es/Consulados/miami/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
miami, miami@comercio.mineco.es, http://www.exteriores.gob.es/Consulados/miami/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
miami, miami@tourspain.es, http://www.exteriores.gob.es/Consulados/miami/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
miami, infocenter.usa@educacion.gob.es, http://www.exteriores.gob.es/Consulados/miami/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
nuevayork, miami@tourspain.es, http://www.exteriores.gob.es/Consulados/miami/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
nuevayork, cog.nuevayork@maec.es, http://www.exteriores.gob.es/Consulados/nuevayork/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
nuevayork, inmaculada.calleja@maec.es, http://www.exteriores.gob.es/Consulados/nuevayork/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
nuevayork, javier.villoslada@maec.es, http://www.exteriores.gob.es/Consulados/nuevayork/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
nuevayork, cog.nuevayork@maec.es, http://www.exteriores.gob.es/Consulados/nuevayork/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
nuevayork, tony.salvador@maec.es, http://www.exteriores.gob.es/Consulados/nuevayork/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
washington, carmen.cabelloh@maec.es, http://www.exteriores.gob.es/Consulados/nuevayork/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
washington, emb.washington@maec.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
washington, emb.washington@maec.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
washington, contact@spainculture.us, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, agredwas@oc.mde.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, washington@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, juanantonio.serrano@cdti.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, finanzas.usa@hacienda.gob.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, consejeria.usa@educacion.gob.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, estadosunidos@mitramiss.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, washington@mapama.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, consejeria.estadosunidos@interior.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, enlace.estadosunidos@mjusticia.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, washington@comunicacion.presidencia.gob.es, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
washington, guardiacivilusa@gmail.com, http://www.exteriores.gob.es/Embajadas/washington/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tallin, cog.washington@maec.es, http://www.exteriores.gob.es/Consulados/washington/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
tallin, emb.tallin@maec.es, http://www.exteriores.gob.es/Embajadas/tallin/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
tallin, emb.tallin.vis@maec.es, http://www.exteriores.gob.es/Embajadas/tallin/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
tallin, emb.tallin.ofc@maec.es, http://www.exteriores.gob.es/Embajadas/tallin/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
tallin, agredvar@oc.mde.es, http://www.exteriores.gob.es/Embajadas/tallin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tallin, helsinki@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/tallin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tallin, helsinki@tourspain.es, http://www.exteriores.gob.es/Embajadas/tallin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tallin, dinamarca@meyss.es, http://www.exteriores.gob.es/Embajadas/tallin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tallin, agregaduria.polonia@mir.es, http://www.exteriores.gob.es/Embajadas/tallin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
addisabeba, agregaduria.polonia@interior.es, http://www.exteriores.gob.es/Embajadas/tallin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
addisabeba, emb.addisabeba.vis@maec.es, http://www.exteriores.gob.es/Embajadas/addisabeba/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
addisabeba, emb.addisabeba@maec.es, http://www.exteriores.gob.es/Embajadas/addisabeba/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
addisabeba, emb.addisabeba.consu@maec.es, http://www.exteriores.gob.es/Embajadas/addisabeba/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
addisabeba, emb.addisabeba.consular@maec.es, http://www.exteriores.gob.es/Embajadas/addisabeba/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
addisabeba, emb.addisabeba.vis@maec.es, http://www.exteriores.gob.es/Embajadas/addisabeba/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
addisabeba, emb.addisabeba.consular@maec.es, http://www.exteriores.gob.es/Embajadas/addisabeba/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
addisabeba, elcairo@mcx.es, http://www.exteriores.gob.es/Embajadas/addisabeba/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
addisabeba, josefinallorente@yahoo.fr, http://www.exteriores.gob.es/Embajadas/addisabeba/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
manila, hundel@seychelles.net, http://www.exteriores.gob.es/Embajadas/addisabeba/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
manila, emb.manila@maec.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
manila, con.manila@maec.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
manila, agredmanila@oc.mde.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
manila, emb.yakarta@maec.es/, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, emb.yakarta@maec.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, espanyak@pacific.net.id, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, asesoria.filipinas@mecd.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, manila@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, SEAsia@mapama.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, singapore@tourspain.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, cenmni@cervantes.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, otc.filipinas@aecid.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, recepcionotc.filipinas@aecid.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, fortichnati@gmail.com, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, ramonbalaguer@yahoo.com, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, scotchoiloilo@yahoo.com, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, bzobelau@gmail.com, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, ch.majuro@maec.es, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, dkshoniber@gmail.com, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, dshoniber@hotmail.com, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, dshoniber@piimajuro.com, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, etpison@palaunet.com/%20shallumetpison@yahoo.com, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, mendez_linda@cnifsm.net, http://www.exteriores.gob.es/Embajadas/manila/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
manila, con.manila@maec.es, http://www.exteriores.gob.es/Consulados/manila/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
helsinki, info.mnl@blshelpline.com, http://www.exteriores.gob.es/Consulados/manila/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
helsinki, emb.helsinki@maec.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
helsinki, sc.helsinki@maec.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
helsinki, emb.helsinki.ofc@maec.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
helsinki, helsinki@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
helsinki, helsinki@tourspain.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
helsinki, consejeria.de@educacion.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
helsinki, agredpPAR@oc.mde.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
helsinki, dinamarca@meyss.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
helsinki, ch.turku@maec.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
helsinki, ch.tampere@maec.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
bayona, ch.rovaniemi@maec.es, http://www.exteriores.gob.es/Embajadas/helsinki/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
burdeos, cog.bayona@maec.es, http://www.exteriores.gob.es/Consulados/bayona/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
burdeos, cog.burdeos@maec.es, http://www.exteriores.gob.es/Consulados/burdeos/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
estrasburgo, cog.burdeos@mec.es, http://www.exteriores.gob.es/Consulados/burdeos/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
lyon, cog.estrasburgo@maec.es, http://www.exteriores.gob.es/Consulados/estrasburgo/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
marsella, cog.lyon@maec.es, http://www.exteriores.gob.es/Consulados/lyon/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
marsella, cog.marsella@maec.es, http://www.exteriores.gob.es/Consulados/marsella/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
marsella, cog.marsella.pas@maec.es, http://www.exteriores.gob.es/Consulados/marsella/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
marsella, cog.marsella.rgc@maec.es, http://www.exteriores.gob.es/Consulados/marsella/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
marsella, cog.marssella.not@maec.es, http://www.exteriores.gob.es/Consulados/marsella/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
montpellier, cog.marsella.nac@maec.es, http://www.exteriores.gob.es/Consulados/marsella/es/Consulado/Paginas/LocalizacionContacto.aspx, True, False,,,,
montpellier, cog.montpellier@maec.es, http://www.exteriores.gob.es/Consulados/montpellier/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
paris, cog.montpellier.rgc@maec.es, http://www.exteriores.gob.es/Consulados/montpellier/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
paris, emb.paris@maec.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
paris, emb.paris@maec.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
paris, paris@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
paris, finances.ocde@hacienda.gob.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, paris@tourspain.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, francia@mitramiss.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, emb.paris.ofc@maec.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, consejeria.fr@educacion.gob.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, reper.paris@minetad.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, paris@mapama.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, agredpar@oc.mde.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, paris@comunicacion.presidencia.gob.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, colesp@colesp.net, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, cenpar@cervantes.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, bordeaux@cervantes.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, difusion@cervantes.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, cenlyo@cervantes.es, http://www.exteriores.gob.es/Embajadas/paris/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
paris, cog.paris.rgc@maec.es, http://www.exteriores.gob.es/Consulados/paris/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
paris, cog.paris.doc@maec.es, http://www.exteriores.gob.es/Consulados/paris/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
paris, cog.paris.vis@maec.es, http://www.exteriores.gob.es/Consulados/paris/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
paris, cog.paris.cen@maec.es, http://www.exteriores.gob.es/Consulados/paris/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
paris, cog.paris.jur@maec.es, http://www.exteriores.gob.es/Consulados/paris/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
pau, cog.paris@maec.es, http://www.exteriores.gob.es/Consulados/paris/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
perpinan, cog.pau@maec.es, http://www.exteriores.gob.es/Consulados/pau/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
toulouse, cog.perpinan@maec.es, http://www.exteriores.gob.es/Consulados/perpinan/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
toulouse, cog.toulouse@maec.es, http://www.exteriores.gob.es/Consulados/toulouse/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
libreville, cog.toulouse.rgc@maec.es, http://www.exteriores.gob.es/Consulados/toulouse/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
libreville, emb.libreville@maec.es, http://www.exteriores.gob.es/Embajadas/libreville/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
libreville, emb.libreville@maec.es, http://www.exteriores.gob.es/Embajadas/libreville/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
accra, lagos@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/libreville/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
accra, emb.accra.leg@maec.es, http://www.exteriores.gob.es/Embajadas/accra/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
accra, emb.accra.visa@maec.es, http://www.exteriores.gob.es/Embajadas/accra/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
accra, emb.accra@maec.es, http://www.exteriores.gob.es/Embajadas/accra/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
atenas, accra@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/accra/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
atenas, emb.atenas@maec.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
atenas, emb.atenas.info@maec.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
atenas, emb.atenas@maec.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
atenas, emb.atenas.info@maec.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
atenas, agredate@otenet.gr, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
atenas, agregaduria.grecia@interior.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
atenas, atenas@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
atenas, cenate@cervantes.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
atenas, consejeria2.it@mecd.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
atenas, italia@mitramiss.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
atenas, ctitalia@meyss.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, roma@tourspain.es, http://www.exteriores.gob.es/Embajadas/atenas/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, emb.guatemala@maec.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
guatemala, emb.guatemala.emerg@maec.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
guatemala, emb.guatemala@maec.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
guatemala, ch.quetzaltenango@maec.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, lmts@hotmail.com, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, ch.belice@maec.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, direccion@cceguatemala.org, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, guatemala@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, aecid@aecid.org.gt, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, conocimiento.antigua@aecid.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, consejeria.elsalvador@interior.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
guatemala, costarrica@meyss.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
conakry, sanjose@mapa.es, http://www.exteriores.gob.es/Embajadas/guatemala/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
conakry, emb.conakry@maec.es, http://www.exteriores.gob.es/Embajadas/conakry/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
conakry, emb.conakry.emergencia@maec.es, http://www.exteriores.gob.es/Embajadas/conakry/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
bissau, emb.conakry@maec.es, http://www.exteriores.gob.es/Embajadas/conakry/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
bissau, emb.bissau@maec.es, http://www.exteriores.gob.es/Embajadas/bissau/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
bissau, dakar@mcx.es, http://www.exteriores.gob.es/Embajadas/bissau/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
bissau, emb.bissau@maec.es, http://www.exteriores.gob.es/Embajadas/bissau/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
bissau, dakar@mcx.es, http://www.exteriores.gob.es/Embajadas/bissau/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
bissau, constrab.dakar@meyss.es, http://www.exteriores.gob.es/Embajadas/bissau/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
bata, luis.bolea@aecid.es, http://www.exteriores.gob.es/Embajadas/bissau/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
bata, cog.bata.vis@maec.es, http://www.exteriores.gob.es/Consulados/bata/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
bata, cog.bata.rgc@maec.es, http://www.exteriores.gob.es/Consulados/bata/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
malabo, cog.bata@maec.es, http://www.exteriores.gob.es/Consulados/bata/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
malabo, emb.malabo@maec.es, http://www.exteriores.gob.es/Embajadas/malabo/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
malabo, emb.malabo@maec.es, http://www.exteriores.gob.es/Embajadas/malabo/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
malabo, guinea.gq@educacion.gob.es, http://www.exteriores.gob.es/Embajadas/malabo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
malabo, malabo@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/malabo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
malabo, coordinador.otc.guinea@aecid.es, http://www.exteriores.gob.es/Embajadas/malabo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
puertoprincipe, info.cc.malabo@aecid.es, http://www.exteriores.gob.es/Embajadas/malabo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
puertoprincipe, emb.puertoprincipe@maec.es, http://www.exteriores.gob.es/Embajadas/puertoprincipe/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
puertoprincipe, santodomingo@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/puertoprincipe/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, otc.haiti@aecid.es, http://www.exteriores.gob.es/Embajadas/puertoprincipe/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, culturales@ccet-aecid.hn, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, info@ccet-aecid.hn, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, tegucigalpa@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, otchonduras@aecid.es, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, consuladoes.sps@outlook.com, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, agredman@oc.mde.es, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, agredman@cablenet.com.ni, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, consejeria.elsalvador@interior.es, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
